edge,score
a1.h9->a2.h11<q>,16.375
a1.h9->a2.h12<q>,23.0
a1.h9->a2.h13<q>,-10.1875
a1.h10->a2.h0<q>,17.5
a1.h10->a2.h1<q>,-42.5
a1.h10->a2.h8<q>,-14.8125
a1.h10->a2.h10<q>,-11.0625
a1.h10->a2.h11<q>,27.0
a1.h10->a2.h12<q>,25.75
a1.h11->a2.h0<q>,22.75
a1.h11->a2.h1<q>,-23.625
a1.h11->a2.h2<q>,-10.8125
a1.h11->a2.h8<q>,-22.125
a1.h11->a2.h11<q>,35.75
a1.h11->a2.h12<q>,36.75
a1.h11->a2.h13<q>,-11.1875
a1.h12->a2.h1<q>,-27.25
a1.h12->a2.h3<q>,-16.625
a1.h12->a2.h4<q>,11.125
a1.h12->a2.h11<q>,16.375
a1.h12->a2.h12<q>,19.0
a1.h13->a2.h1<q>,-28.5
a1.h13->a2.h6<q>,-12.625
a1.h13->a2.h12<q>,14.3125
m1->a2.h0<q>,-18.125
m1->a2.h1<q>,-36.75
m1->a2.h3<q>,26.75
m1->a2.h4<q>,-24.625
m1->a2.h5<q>,-15.9375
m1->a2.h8<q>,-24.625
m1->a2.h10<q>,19.625
m1->a2.h11<q>,27.875
m1->a2.h12<q>,-54.5
m1->a2.h13<q>,-12.75
m0->m2,258.0
a1.h0->m2,-69.0
a1.h2->m2,-74.0
a1.h3->m2,-13.4375
a1.h4->m2,-22.375
a1.h5->m2,-57.25
a1.h6->m2,-48.25
a1.h7->m2,23.375
a1.h8->m2,72.5
a1.h9->m2,12.3125
a1.h11->m2,37.75
a1.h12->m2,26.875
a1.h13->m2,28.375
m1->m2,191.0
a2.h0->m2,157.0
a2.h1->m2,91.5
a2.h2->m2,139.0
a2.h3->m2,17.875
a2.h4->m2,227.0
a2.h5->m2,195.0
a2.h6->m2,42.25
a2.h7->m2,71.0
a2.h8->m2,75.0
a2.h9->m2,24.0
a2.h10->m2,95.5
a2.h11->m2,109.5
a2.h12->m2,131.0
a2.h13->m2,97.5
m0->a3.h2<q>,-16.625
m0->a3.h5<q>,-38.5
m0->a3.h9<q>,-35.25
m0->a3.h10<q>,-25.5
m1->a3.h5<q>,-16.75
a2.h0->a3.h0<q>,-17.875
a2.h0->a3.h5<q>,-12.8125
a2.h1->a3.h0<q>,-12.3125
a2.h1->a3.h3<q>,-11.1875
a2.h1->a3.h5<q>,-13.25
a2.h2->a3.h0<q>,-14.5
a2.h2->a3.h3<q>,-11.0625
a2.h2->a3.h5<q>,-14.25
a2.h3->a3.h3<q>,-12.3125
a2.h3->a3.h5<q>,-12.5625
a2.h4->a3.h0<q>,-19.625
a2.h4->a3.h3<q>,-10.8125
a2.h4->a3.h5<q>,-15.6875
a2.h5->a3.h0<q>,-21.25
a2.h5->a3.h2<q>,12.5
a2.h5->a3.h3<q>,-12.625
a2.h5->a3.h5<q>,-14.5
a2.h6->a3.h5<q>,-11.625
m2->a3.h0<q>,-26.125
m2->a3.h1<q>,-74.0
m2->a3.h2<q>,-55.75
m2->a3.h3<q>,17.625
m2->a3.h5<q>,33.75
m2->a3.h8<q>,18.375
m2->a3.h10<q>,-26.5
m2->a3.h11<q>,-18.0
m2->a3.h12<q>,-11.5
m2->a3.h13<q>,-25.125
m0->m3,-94.5
a1.h0->m3,57.25
a1.h1->m3,38.75
a1.h2->m3,25.875
a1.h3->m3,21.125
a1.h5->m3,25.875
a1.h6->m3,20.75
a1.h7->m3,12.625
a1.h8->m3,-14.5
a1.h10->m3,25.125
a2.h0->m3,24.375
a2.h1->m3,34.0
a2.h2->m3,18.625
a2.h3->m3,36.75
a2.h5->m3,22.125
a2.h7->m3,-20.5
a2.h8->m3,-28.625
a2.h10->m3,-18.375
a2.h13->m3,-32.25
m2->m3,552.0
a3.h1->m3,17.25
a3.h2->m3,-18.375
a3.h4->m3,31.25
a3.h5->m3,36.75
a3.h6->m3,21.0
a3.h7->m3,10.3125
a3.h8->m3,23.5
m0->a4.h3<q>,19.875
m0->a4.h5<q>,-11.625
m0->a4.h12<q>,11.75
a1.h6->a4.h3<q>,-10.625
a1.h10->a4.h3<q>,10.3125
m1->a4.h3<q>,-45.75
a2.h11->a4.h3<q>,-10.375
m2->a4.h2<q>,-15.5
m2->a4.h3<q>,-612.0
m2->a4.h5<q>,14.625
m2->a4.h7<q>,-11.9375
m3->a4.h2<q>,19.0
m3->a4.h3<q>,-836.0
m3->a4.h5<q>,-54.75
m3->a4.h9<q>,15.8125
m3->a4.h12<q>,-11.375
m0->m4,22.5
m1->m4,61.0
a2.h1->m4,-13.625
a2.h2->m4,-16.5
a2.h4->m4,-17.25
a2.h13->m4,12.875
m2->m4,892.0
a3.h2->m4,12.0625
m3->m4,1304.0
a4.h0->m4,13.6875
a4.h1->m4,19.875
a4.h2->m4,14.0625
a4.h4->m4,15.4375
a4.h5->m4,15.0625
a4.h11->m4,15.375
m4->a5.h2<q>,-28.0
m4->a5.h4<q>,19.5
m4->a5.h7<q>,17.875
m4->a5.h8<q>,-14.0625
m4->a5.h10<q>,-16.625
m4->a5.h11<q>,12.8125
m4->a5.h12<q>,-52.5
m4->a5.h13<q>,-66.0
m1->m5,12.375
m4->m5,824.0
a4.h6->a6.h3<q>,12.0
m4->a6.h2<q>,-165.0
m4->a6.h5<q>,18.625
m4->a6.h8<q>,25.25
m4->a6.h9<q>,60.75
m4->a6.h10<q>,20.25
m4->a6.h11<q>,88.5
m2->m6,10.125
a4.h0->m6,13.6875
a4.h1->m6,-14.0
a4.h2->m6,-21.625
a4.h3->m6,-14.375
a4.h4->m6,-12.5625
a4.h6->m6,-24.75
m4->m6,-1904.0
a5.h0->m6,-10.1875
a5.h1->m6,-12.25
a5.h6->m6,-10.5625
m5->m6,-11.375
m4->a7.h0<q>,28.375
m4->a7.h1<q>,30.75
m4->a7.h2<q>,10.8125
m4->a7.h3<q>,-38.0
m4->a7.h4<q>,15.375
m4->a7.h5<q>,37.5
m4->a7.h6<q>,15.8125
m4->a7.h7<q>,-19.5
m4->a7.h8<q>,-25.625
m4->a7.h10<q>,54.5
m4->a7.h13<q>,-11.375
m3->m7,-20.375
m4->m7,-250.0
m4->a8.h1<q>,18.0
m4->a8.h2<q>,-14.8125
m4->a8.h4<q>,-424.0
m4->a8.h6<q>,41.0
m4->a8.h7<q>,-189.0
m4->a8.h9<q>,103.5
m4->a8.h10<q>,-94.0
m4->a8.h11<q>,13.4375
m4->a8.h13<q>,22.125
m1->m8,-12.5625
m2->m8,-49.0
m3->m8,-37.0
m4->m8,-3008.0
m5->m8,16.125
m7->m8,13.4375
a8.h6->m8,12.5625
m3->a9.h10<q>,-10.1875
m4->a9.h0<q>,18.625
m4->a9.h2<q>,-23.625
m4->a9.h6<q>,-20.375
m4->a9.h7<q>,-95.5
m4->a9.h8<q>,121.5
m4->a9.h9<q>,-110.0
m4->a9.h10<q>,-252.0
m4->a9.h12<q>,-52.25
m6->a9.h10<q>,-11.25
m8->a9.h10<q>,31.625
m2->m9,-13.375
m4->m9,-584.0
m8->m9,28.0
m4->a10.h0<q>,-56.0
m4->a10.h1<q>,69.5
m4->a10.h3<q>,-23.625
m4->a10.h5<q>,-92.0
m4->a10.h6<q>,105.0
m4->a10.h8<q>,105.5
m4->a10.h9<q>,-73.0
m4->a10.h10<q>,15.0625
m4->a10.h13<q>,-25.125
m2->m10,-15.5
m4->m10,-836.0
m5->m10,-13.1875
m6->m10,-22.75
m8->m10,-19.5
m4->a11.h0<q>,10.5625
m4->a11.h1<q>,-227.0
m4->a11.h4<q>,-20.25
m4->a11.h9<q>,16.375
m4->a11.h10<q>,15.6875
m4->a11.h13<q>,57.0
m4->m11,-360.0
m4->a12.h0<q>,-61.5
m4->a12.h3<q>,-19.5
m4->a12.h4<q>,-15.125
m4->a12.h9<q>,-14.625
m4->a12.h10<q>,14.75
m4->a12.h11<q>,13.625
m4->a12.h12<q>,26.75
m4->m12,-236.0
m4->a13.h0<q>,-40.0
m4->a13.h1<q>,-27.875
m4->a13.h2<q>,-80.0
m4->a13.h5<q>,52.25
m4->a13.h6<q>,15.375
m4->a13.h7<q>,61.0
m4->a13.h10<q>,13.4375
m4->a13.h12<q>,42.0
m4->m13,220.0
m4->a14.h1<q>,17.75
m4->a14.h6<q>,100.5
m4->a14.h7<q>,-12.25
m4->a14.h8<q>,31.0
m4->a14.h9<q>,-14.5625
m4->a14.h10<q>,15.375
m4->a14.h12<q>,-66.0
m4->a14.h13<q>,12.25
m4->m14,52.5
m4->a15.h2<q>,-18.0
m4->a15.h3<q>,16.75
m4->a15.h6<q>,-18.625
m4->a15.h7<q>,41.5
m4->a15.h8<q>,32.75
m4->a15.h9<q>,28.125
m4->a15.h10<q>,-12.625
m4->a15.h12<q>,-25.875
m4->a15.h13<q>,-77.0
m4->a16.h0<q>,-21.25
m4->a16.h1<q>,36.5
m4->a16.h5<q>,45.0
m4->a16.h6<q>,-12.0
m4->a16.h7<q>,24.375
m4->a16.h8<q>,-32.25
m4->a16.h9<q>,15.9375
m4->m16,-159.0
m4->a17.h0<q>,112.5
m4->a17.h1<q>,-22.25
m4->a17.h6<q>,-15.625
m4->a17.h9<q>,50.25
m4->a17.h10<q>,-10.3125
m4->m17,-268.0
m4->a18.h0<q>,34.0
m4->a18.h2<q>,-36.25
m4->a18.h4<q>,-13.0625
m4->a18.h5<q>,16.625
m4->a18.h6<q>,-17.0
m4->a18.h7<q>,13.8125
m4->a18.h8<q>,-36.5
m4->a18.h9<q>,22.25
m4->a18.h11<q>,-89.5
m4->a18.h12<q>,29.75
m4->a18.h13<q>,-42.25
m4->m18,264.0
m4->a19.h1<q>,-14.0
m4->a19.h3<q>,13.1875
m4->a19.h5<q>,-12.0625
m4->a19.h10<q>,16.5
m4->a19.h11<q>,-16.5
m4->m19,-193.0
m4->a20.h1<q>,11.1875
m4->a20.h5<q>,-25.875
m4->a20.h6<q>,-46.5
m4->a20.h9<q>,227.0
m2->m20,-14.1875
m4->m20,-536.0
m4->a21.h9<q>,-16.75
m4->m21,318.0
m2->m22,13.0625
m4->m22,556.0
m4->m23,16.5
m22->m23,-49.25
m4->logits,-65.5
m22->logits,227.0
