edge,score
m2->a3.h3<q>,61.0
m2->a3.h5<q>,300.0
m2->a3.h7<q>,115.0
m2->a3.h9<q>,-604.0
m2->a3.h10<q>,187.0
m2->a3.h11<q>,-40.25
m2->a3.h12<q>,-55.0
m2->a3.h13<q>,65.5
m0->m3,-160.0
a1.h4->m3,-45.0
m1->m3,-1912.0
a2.h0->m3,-76.5
a2.h1->m3,-35.25
a2.h2->m3,-40.0
a2.h3->m3,-112.0
a2.h4->m3,-63.0
a2.h5->m3,-43.0
a2.h6->m3,-78.0
m2->m3,-100864.0
a3.h0->m3,36.75
a3.h9->m3,-69.5
m0->a4.h1<q>,53.5
m0->a4.h2<q>,105.5
m0->a4.h3<q>,-92.0
m1->a4.h1<q>,140.0
m1->a4.h2<q>,251.0
m1->a4.h3<q>,253.0
a2.h3->a4.h2<q>,34.5
m2->a4.h0<q>,-1680.0
m2->a4.h1<q>,4048.0
m2->a4.h2<q>,4640.0
m2->a4.h3<q>,16320.0
m2->a4.h4<q>,-580.0
m2->a4.h5<q>,-197.0
m2->a4.h6<q>,-220.0
m2->a4.h7<q>,-442.0
m2->a4.h8<q>,-83.0
m2->a4.h10<q>,-446.0
m2->a4.h12<q>,-125.5
m2->a4.h13<q>,318.0
a3.h9->a4.h2<q>,35.75
m3->a4.h0<q>,-486.0
m3->a4.h1<q>,1168.0
m3->a4.h2<q>,474.0
m3->a4.h3<q>,3664.0
m3->a4.h4<q>,-158.0
m3->a4.h6<q>,-50.25
m3->a4.h7<q>,-296.0
m3->a4.h10<q>,-100.5
m3->a4.h13<q>,564.0
m0->m4,-73.5
m1->m4,-628.0
m2->m4,-36864.0
a3.h11->m4,32.75
a3.h13->m4,34.25
m3->m4,-4080.0
a4.h2->m4,-64.5
a4.h3->m4,77.5
a4.h7->m4,46.75
m2->a5.h7<q>,-68.0
m2->a5.h8<q>,138.0
m2->a5.h11<q>,-74.0
m2->a5.h13<q>,69.5
m3->a5.h3<q>,-33.0
m3->a5.h8<q>,32.0
m3->a5.h13<q>,35.75
m4->a5.h1<q>,78.5
m4->a5.h2<q>,-848.0
m4->a5.h3<q>,-1608.0
m4->a5.h4<q>,54.0
m4->a5.h5<q>,112.5
m4->a5.h6<q>,294.0
m4->a5.h7<q>,-1512.0
m4->a5.h8<q>,4416.0
m4->a5.h9<q>,143.0
m4->a5.h10<q>,-152.0
m4->a5.h11<q>,-1640.0
m4->a5.h12<q>,964.0
m4->a5.h13<q>,3952.0
m1->m5,35.75
m2->m5,1616.0
m3->m5,792.0
m4->m5,86528.0
m2->a6.h1<q>,60.5
m2->a6.h2<q>,-210.0
m2->a6.h5<q>,-66.5
m2->a6.h7<q>,102.5
m2->a6.h9<q>,142.0
m2->a6.h13<q>,-60.75
m3->a6.h1<q>,31.625
m3->a6.h4<q>,34.25
m3->a6.h9<q>,31.375
m4->a6.h0<q>,340.0
m4->a6.h1<q>,3728.0
m4->a6.h2<q>,-6048.0
m4->a6.h3<q>,-4544.0
m4->a6.h4<q>,580.0
m4->a6.h5<q>,-2000.0
m4->a6.h6<q>,-87.5
m4->a6.h7<q>,2096.0
m4->a6.h8<q>,856.0
m4->a6.h9<q>,5312.0
m4->a6.h10<q>,-410.0
m4->a6.h11<q>,-149.0
m4->a6.h12<q>,-3216.0
m4->a6.h13<q>,-2768.0
m5->a6.h2<q>,121.5
m5->a6.h4<q>,61.5
m2->m6,3152.0
m3->m6,1128.0
m4->m6,129536.0
m2->a7.h2<q>,-45.75
m2->a7.h7<q>,40.25
m2->a7.h11<q>,-119.5
m2->a7.h13<q>,-37.0
m3->a7.h7<q>,36.25
m3->a7.h11<q>,-79.5
m4->a7.h0<q>,-198.0
m4->a7.h1<q>,-62.75
m4->a7.h2<q>,-828.0
m4->a7.h3<q>,-712.0
m4->a7.h5<q>,152.0
m4->a7.h6<q>,-676.0
m4->a7.h7<q>,1528.0
m4->a7.h8<q>,616.0
m4->a7.h9<q>,680.0
m4->a7.h10<q>,186.0
m4->a7.h11<q>,-3312.0
m4->a7.h13<q>,-932.0
m5->a7.h7<q>,32.0
m5->a7.h8<q>,33.5
m5->a7.h9<q>,52.25
m6->a7.h0<q>,-50.25
m6->a7.h2<q>,-56.75
m6->a7.h6<q>,-66.5
m6->a7.h7<q>,77.0
m6->a7.h8<q>,55.0
m6->a7.h9<q>,68.5
m6->a7.h10<q>,32.75
m6->a7.h11<q>,-84.5
m1->m7,50.0
m2->m7,2176.0
m3->m7,1004.0
m4->m7,78336.0
m5->m7,264.0
m6->m7,394.0
m2->a8.h0<q>,80.5
m2->a8.h1<q>,41.5
m2->a8.h2<q>,-175.0
m2->a8.h4<q>,125.0
m2->a8.h5<q>,33.25
m2->a8.h6<q>,-36.25
m2->a8.h8<q>,87.0
m2->a8.h9<q>,105.5
m3->a8.h2<q>,-44.25
m3->a8.h4<q>,168.0
m4->a8.h0<q>,1288.0
m4->a8.h1<q>,728.0
m4->a8.h2<q>,-7456.0
m4->a8.h3<q>,-1760.0
m4->a8.h4<q>,13376.0
m4->a8.h5<q>,1216.0
m4->a8.h6<q>,80.0
m4->a8.h7<q>,-736.0
m4->a8.h8<q>,1112.0
m4->a8.h9<q>,1496.0
m4->a8.h11<q>,-1656.0
m4->a8.h13<q>,-1632.0
m5->a8.h3<q>,-80.5
m5->a8.h4<q>,-52.25
m5->a8.h8<q>,78.0
m6->a8.h0<q>,40.25
m6->a8.h2<q>,47.0
m6->a8.h3<q>,-96.5
m6->a8.h8<q>,242.0
m7->a8.h6<q>,-50.5
m7->a8.h8<q>,57.0
m1->m8,-50.25
m2->m8,-4608.0
m3->m8,-1568.0
m4->m8,-164864.0
m5->m8,-152.0
m6->m8,-330.0
m7->m8,-47.75
m2->a9.h7<q>,-36.25
m3->a9.h10<q>,-89.0
m4->a9.h1<q>,-78.0
m4->a9.h3<q>,-61.0
m4->a9.h5<q>,219.0
m4->a9.h6<q>,118.0
m4->a9.h7<q>,-584.0
m4->a9.h8<q>,95.5
m4->a9.h9<q>,170.0
m4->a9.h10<q>,-968.0
m4->a9.h12<q>,178.0
m4->a9.h13<q>,-205.0
m5->a9.h7<q>,-59.5
m5->a9.h10<q>,-75.5
m6->a9.h5<q>,33.5
m6->a9.h7<q>,-223.0
m6->a9.h10<q>,-103.5
m6->a9.h13<q>,-33.5
m8->a9.h5<q>,44.25
m8->a9.h7<q>,221.0
m8->a9.h10<q>,280.0
m8->a9.h13<q>,32.5
m4->m9,-2544.0
m5->m9,37.75
m6->m9,71.5
m4->a10.h1<q>,-186.0
m4->a10.h3<q>,188.0
m4->a10.h5<q>,116.5
m4->a10.h6<q>,-644.0
m4->a10.h8<q>,206.0
m4->a10.h10<q>,-1320.0
m4->a10.h11<q>,56.0
m4->a10.h13<q>,1568.0
m6->a10.h13<q>,64.0
m8->a10.h10<q>,-59.25
m8->a10.h13<q>,53.75
m2->m10,49.0
m3->m10,48.25
m4->m10,3008.0
m7->m10,-33.75
a10.h3->m10,-36.25
m4->a11.h0<q>,-44.5
m4->a11.h1<q>,-116.5
m4->a11.h4<q>,148.0
m4->a11.h6<q>,40.25
m4->a11.h7<q>,-53.0
m4->a11.h9<q>,47.25
m4->a11.h11<q>,37.5
m4->a11.h12<q>,122.0
m5->a11.h1<q>,37.5
m6->a11.h1<q>,46.75
m10->a11.h10<q>,-32.75
m2->m11,58.5
m4->m11,1688.0
m4->a12.h2<q>,144.0
m4->a12.h4<q>,-53.75
m4->a12.h5<q>,300.0
m4->a12.h12<q>,77.5
m4->a12.h13<q>,-129.0
m4->m12,720.0
m4->a13.h0<q>,-52.5
m4->a13.h4<q>,83.0
m4->a13.h5<q>,-652.0
m4->a13.h6<q>,53.5
m4->a13.h11<q>,282.0
m4->a13.h12<q>,47.75
m4->m13,-184.0
m4->a14.h0<q>,-59.5
m4->a14.h2<q>,-110.5
m4->a14.h5<q>,-44.25
m4->a14.h7<q>,-42.5
m4->a14.h8<q>,38.0
m4->a14.h9<q>,96.5
m4->a14.h11<q>,-138.0
m4->a14.h12<q>,100.5
m4->a15.h0<q>,168.0
m4->a15.h2<q>,36.25
m4->a15.h4<q>,-656.0
m4->a15.h7<q>,140.0
m4->a15.h10<q>,-197.0
m4->a15.h11<q>,-54.0
m4->a15.h13<q>,178.0
m4->m15,-856.0
m8->m15,36.25
m4->a16.h0<q>,64.5
m4->a16.h3<q>,152.0
m4->a16.h5<q>,-80.0
m4->a16.h6<q>,70.5
m4->a16.h7<q>,-136.0
m4->a16.h8<q>,-44.75
m4->a16.h9<q>,336.0
m4->a16.h11<q>,-100.0
m4->a16.h13<q>,212.0
m2->m16,-88.5
m3->m16,-35.75
m4->m16,-2656.0
m4->a17.h1<q>,243.0
m4->a17.h3<q>,-37.75
m4->a17.h9<q>,-86.5
m3->m17,34.0
m4->m17,524.0
m8->m17,-57.25
m10->m17,-40.25
m4->a18.h2<q>,71.5
m4->a18.h9<q>,-57.5
m2->m18,-132.0
m3->m18,-46.75
m4->m18,-5120.0
m4->a19.h0<q>,52.5
m4->a19.h10<q>,-36.0
m4->m19,1012.0
m2->a20.h9<q>,84.5
m3->a20.h9<q>,44.5
m4->a20.h6<q>,238.0
m4->a20.h9<q>,2384.0
m6->a20.h9<q>,45.75
m2->m20,39.5
m4->m20,1344.0
m4->m21,120.5
m4->m22,580.0
m22->a23.h0<q>,129.0
m22->a23.h3<q>,35.0
m4->m23,78.5
m22->m23,-1088.0
m4->logits,-147.0
m22->logits,1712.0
