edge,score
m2->a6.h5<q>,197.0
m2->a6.h6<q>,-129.0
m2->a6.h9<q>,-129.0
m2->a6.h13<q>,286.0
m4->a6.h0<q>,-248.0
m4->a6.h1<q>,6400.0
m4->a6.h2<q>,-1616.0
m4->a6.h3<q>,-4704.0
m4->a6.h4<q>,3392.0
m4->a6.h5<q>,-9344.0
m4->a6.h6<q>,-4512.0
m4->a6.h7<q>,1104.0
m4->a6.h8<q>,4352.0
m4->a6.h9<q>,-2080.0
m4->a6.h10<q>,-1304.0
m4->a6.h11<q>,-1192.0
m4->a6.h12<q>,-1936.0
m4->a6.h13<q>,2256.0
m5->a6.h2<q>,408.0
m5->a6.h5<q>,308.0
m5->a6.h6<q>,-168.0
m1->m6,408.0
m2->m6,466.0
m3->m6,-372.0
m4->m6,35840.0
m5->m6,-318.0
a6.h0->m6,195.0
a6.h1->m6,276.0
a6.h2->m6,221.0
a6.h4->m6,238.0
a6.h5->m6,182.0
a6.h6->m6,126.0
m2->a7.h9<q>,-131.0
m4->a7.h0<q>,820.0
m4->a7.h1<q>,788.0
m4->a7.h2<q>,-438.0
m4->a7.h3<q>,2048.0
m4->a7.h4<q>,600.0
m4->a7.h5<q>,524.0
m4->a7.h6<q>,348.0
m4->a7.h7<q>,206.0
m4->a7.h8<q>,1608.0
m4->a7.h9<q>,191.0
m4->a7.h10<q>,-1816.0
m4->a7.h12<q>,780.0
m4->a7.h13<q>,424.0
m6->a7.h3<q>,178.0
m6->a7.h8<q>,216.0
m6->a7.h10<q>,156.0
m2->m7,-1216.0
m4->m7,-82432.0
m6->m7,-616.0
m2->a8.h6<q>,165.0
m4->a8.h0<q>,936.0
m4->a8.h1<q>,1064.0
m4->a8.h2<q>,1784.0
m4->a8.h3<q>,1488.0
m4->a8.h4<q>,-410.0
m4->a8.h5<q>,2768.0
m4->a8.h6<q>,7808.0
m4->a8.h7<q>,-1144.0
m4->a8.h8<q>,2384.0
m4->a8.h9<q>,-282.0
m4->a8.h10<q>,-6784.0
m4->a8.h11<q>,4016.0
m6->a8.h6<q>,224.0
m6->a8.h11<q>,-146.0
m6->a8.h13<q>,-125.5
m1->m8,-195.0
m2->m8,680.0
m4->m8,-6336.0
m5->m8,-500.0
m6->m8,-784.0
m2->a9.h7<q>,-138.0
m4->a9.h1<q>,-310.0
m4->a9.h3<q>,688.0
m4->a9.h5<q>,712.0
m4->a9.h6<q>,-784.0
m4->a9.h7<q>,-2320.0
m4->a9.h8<q>,-928.0
m4->a9.h9<q>,580.0
m4->a9.h11<q>,2192.0
m4->a9.h12<q>,1832.0
m6->a9.h5<q>,224.0
m6->a9.h11<q>,232.0
m8->a9.h3<q>,256.0
m8->a9.h4<q>,-126.0
m8->a9.h8<q>,-206.0
m8->a9.h12<q>,418.0
m2->m9,-504.0
m4->m9,-15168.0
m6->m9,-177.0
m4->a10.h0<q>,-640.0
m4->a10.h2<q>,179.0
m4->a10.h4<q>,-512.0
m4->a10.h5<q>,-764.0
m4->a10.h9<q>,221.0
m4->a10.h10<q>,-256.0
m4->a10.h11<q>,-446.0
m4->a10.h12<q>,592.0
m6->a10.h1<q>,163.0
m6->a10.h10<q>,-166.0
m4->m10,-676.0
m5->m10,138.0
m6->m10,308.0
m8->m10,364.0
m4->a11.h10<q>,239.0
m4->a11.h13<q>,-164.0
m4->m11,-720.0
m4->m12,446.0
m4->a13.h11<q>,178.0
m4->a13.h12<q>,-191.0
m4->m13,-1496.0
m4->a14.h2<q>,179.0
m4->a14.h6<q>,-169.0
m4->a14.h9<q>,280.0
m4->a14.h10<q>,258.0
m4->a14.h11<q>,-322.0
m4->a14.h12<q>,-186.0
m4->m14,-652.0
m4->a15.h0<q>,288.0
m4->a15.h2<q>,-466.0
m4->a15.h7<q>,-216.0
m4->a15.h10<q>,-227.0
m4->a15.h11<q>,-246.0
m4->a15.h12<q>,456.0
m4->a15.h13<q>,-282.0
m4->m15,-3904.0
m4->a16.h3<q>,-160.0
m4->a16.h6<q>,-404.0
m4->a16.h7<q>,160.0
m4->a16.h9<q>,165.0
m4->m16,1888.0
m8->m16,-198.0
m9->m16,-132.0
m4->a17.h1<q>,-255.0
m4->m17,1080.0
m4->a18.h4<q>,-169.0
m4->a18.h11<q>,210.0
m4->m18,-1672.0
m6->m18,-152.0
m8->m18,-145.0
m4->a19.h10<q>,-195.0
m4->m19,1376.0
m4->m20,-290.0
m4->m21,1656.0
m4->m22,-1936.0
m21->m22,186.0
m22->a23.h13<q>,-182.0
m22->m23,2080.0
m4->logits,496.0
m22->logits,-8192.0
