edge,score
a1.h9->a2.h4<q>,91.5
a1.h9->a2.h5<q>,175.0
a1.h9->a2.h11<q>,-79.5
a1.h10->a2.h1<q>,-112.0
a1.h10->a2.h2<q>,-62.75
a1.h10->a2.h4<q>,86.0
a1.h11->a2.h1<q>,-392.0
a1.h11->a2.h2<q>,-114.0
a1.h11->a2.h4<q>,124.0
a1.h11->a2.h5<q>,-74.5
a1.h11->a2.h7<q>,64.5
a1.h11->a2.h8<q>,118.0
a1.h12->a2.h1<q>,-195.0
a1.h12->a2.h2<q>,-94.5
a1.h12->a2.h4<q>,113.5
a1.h12->a2.h7<q>,80.5
a1.h12->a2.h11<q>,-64.0
a1.h13->a2.h1<q>,-364.0
a1.h13->a2.h2<q>,-105.0
a1.h13->a2.h4<q>,80.5
a1.h13->a2.h5<q>,-94.5
a1.h13->a2.h7<q>,75.0
a1.h13->a2.h8<q>,98.5
m1->a2.h0<q>,-69.0
m1->a2.h4<q>,219.0
m1->a2.h5<q>,494.0
m1->a2.h6<q>,183.0
m1->a2.h7<q>,316.0
m1->a2.h8<q>,680.0
m1->a2.h10<q>,61.0
m1->a2.h12<q>,-156.0
m1->a2.h13<q>,91.0
input->m2,209.0
m0->m2,250.0
a1.h0->m2,378.0
a1.h1->m2,280.0
a1.h2->m2,404.0
a1.h3->m2,716.0
a1.h4->m2,636.0
a1.h5->m2,486.0
a1.h6->m2,460.0
a1.h8->m2,114.0
a1.h9->m2,-328.0
a1.h10->m2,-212.0
a1.h11->m2,-92.0
a1.h12->m2,-128.0
m1->m2,-5312.0
a2.h0->m2,-700.0
a2.h1->m2,-458.0
a2.h2->m2,-764.0
a2.h3->m2,-720.0
a2.h4->m2,-440.0
a2.h5->m2,-1012.0
a2.h6->m2,-402.0
a2.h7->m2,-448.0
a2.h8->m2,-282.0
a2.h9->m2,-500.0
a2.h10->m2,-548.0
a2.h11->m2,-532.0
a2.h12->m2,-418.0
a2.h13->m2,-652.0
a1.h2->a3.h8<q>,-78.0
a1.h3->a3.h8<q>,-70.0
a1.h4->a3.h8<q>,-71.5
a1.h5->a3.h8<q>,-96.0
a1.h6->a3.h8<q>,-67.0
m1->a3.h8<q>,-209.0
a2.h0->a3.h8<q>,126.0
a2.h2->a3.h8<q>,70.0
a2.h3->a3.h8<q>,65.0
a2.h5->a3.h8<q>,143.0
a2.h9->a3.h8<q>,-94.5
m2->a3.h1<q>,-286.0
m2->a3.h2<q>,-280.0
m2->a3.h3<q>,61.5
m2->a3.h4<q>,-110.5
m2->a3.h5<q>,-440.0
m2->a3.h6<q>,252.0
m2->a3.h7<q>,-264.0
m2->a3.h8<q>,952.0
m2->a3.h9<q>,1112.0
m2->a3.h10<q>,-60.75
input->m3,-108.0
m0->m3,-382.0
a1.h5->m3,91.5
a1.h7->m3,189.0
a1.h8->m3,-169.0
a1.h9->m3,117.0
a1.h10->m3,141.0
a1.h11->m3,94.0
a1.h12->m3,86.0
m1->m3,1488.0
a2.h1->m3,73.0
a2.h2->m3,99.0
a2.h9->m3,-101.0
a2.h12->m3,79.5
a2.h13->m3,276.0
m2->m3,113152.0
a3.h1->m3,147.0
a3.h3->m3,79.5
m0->a4.h3<q>,219.0
a1.h0->a4.h3<q>,-94.5
a1.h2->a4.h3<q>,-89.0
a1.h5->a4.h3<q>,-105.0
a1.h6->a4.h3<q>,-84.5
a1.h8->a4.h3<q>,99.0
a1.h9->a4.h3<q>,82.0
a1.h12->a4.h3<q>,85.0
m1->a4.h2<q>,162.0
m1->a4.h3<q>,-772.0
m1->a4.h6<q>,122.0
a2.h0->a4.h3<q>,-66.0
a2.h1->a4.h3<q>,-75.5
a2.h2->a4.h3<q>,-88.5
a2.h3->a4.h3<q>,-61.0
a2.h4->a4.h3<q>,-62.0
a2.h9->a4.h3<q>,-86.0
a2.h10->a4.h3<q>,-77.0
m2->a4.h1<q>,-624.0
m2->a4.h2<q>,5568.0
m2->a4.h3<q>,-13696.0
m2->a4.h4<q>,-1184.0
m2->a4.h5<q>,280.0
m2->a4.h6<q>,-282.0
m2->a4.h7<q>,376.0
m2->a4.h8<q>,-432.0
m2->a4.h12<q>,87.5
m2->a4.h13<q>,-2976.0
a3.h3->a4.h3<q>,96.5
a3.h9->a4.h3<q>,-193.0
m3->a4.h1<q>,-73.5
m3->a4.h2<q>,840.0
m3->a4.h3<q>,-2320.0
m3->a4.h4<q>,-232.0
m3->a4.h6<q>,91.5
m3->a4.h7<q>,82.5
m3->a4.h8<q>,-85.0
m3->a4.h13<q>,-580.0
m0->m4,-292.0
a1.h8->m4,-61.75
a1.h11->m4,-79.5
a1.h13->m4,-66.0
m1->m4,792.0
m2->m4,15296.0
a3.h9->m4,68.5
m3->m4,2208.0
a4.h6->m4,-87.5
m2->a5.h9<q>,-94.5
m4->a5.h0<q>,-764.0
m4->a5.h2<q>,197.0
m4->a5.h3<q>,-432.0
m4->a5.h4<q>,109.5
m4->a5.h5<q>,-211.0
m4->a5.h6<q>,-516.0
m4->a5.h7<q>,175.0
m4->a5.h8<q>,414.0
m4->a5.h9<q>,-1800.0
m4->a5.h11<q>,136.0
m4->a5.h12<q>,528.0
m4->a5.h13<q>,2912.0
m2->m5,944.0
m3->m5,270.0
m4->m5,15616.0
m2->a6.h9<q>,-126.0
m2->a6.h11<q>,-720.0
m3->a6.h11<q>,-93.5
m4->a6.h0<q>,-568.0
m4->a6.h1<q>,736.0
m4->a6.h2<q>,412.0
m4->a6.h3<q>,143.0
m4->a6.h4<q>,536.0
m4->a6.h5<q>,-1056.0
m4->a6.h6<q>,-141.0
m4->a6.h7<q>,-1080.0
m4->a6.h8<q>,177.0
m4->a6.h9<q>,-3264.0
m4->a6.h10<q>,280.0
m4->a6.h11<q>,-15424.0
m4->a6.h12<q>,159.0
m4->a6.h13<q>,225.0
m5->a6.h2<q>,-67.0
m1->m6,-67.0
m2->m6,-3952.0
m3->m6,-948.0
m4->m6,-83968.0
m5->m6,-296.0
m2->a7.h5<q>,-79.0
m4->a7.h0<q>,608.0
m4->a7.h1<q>,-153.0
m4->a7.h2<q>,536.0
m4->a7.h3<q>,-250.0
m4->a7.h4<q>,-552.0
m4->a7.h5<q>,-936.0
m4->a7.h6<q>,788.0
m4->a7.h7<q>,191.0
m4->a7.h8<q>,-816.0
m4->a7.h9<q>,150.0
m4->a7.h10<q>,-392.0
m4->a7.h11<q>,604.0
m5->a7.h6<q>,-61.75
m5->a7.h8<q>,-75.0
m6->a7.h0<q>,107.5
m6->a7.h6<q>,-138.0
m6->a7.h8<q>,-179.0
m2->m7,-1472.0
m3->m7,-221.0
m4->m7,-4736.0
m6->m7,248.0
m2->a8.h0<q>,-204.0
m2->a8.h3<q>,123.0
m2->a8.h4<q>,229.0
m2->a8.h6<q>,446.0
m2->a8.h11<q>,212.0
m2->a8.h13<q>,-192.0
m3->a8.h6<q>,79.5
m4->a8.h0<q>,-3008.0
m4->a8.h1<q>,85.0
m4->a8.h2<q>,506.0
m4->a8.h3<q>,2288.0
m4->a8.h4<q>,3632.0
m4->a8.h6<q>,6400.0
m4->a8.h7<q>,-2480.0
m4->a8.h8<q>,-159.0
m4->a8.h9<q>,-2640.0
m4->a8.h10<q>,-708.0
m4->a8.h11<q>,3440.0
m4->a8.h13<q>,-2784.0
m2->m8,450.0
m3->m8,75.5
m4->m8,15168.0
m6->m8,-165.0
m7->m8,110.0
m4->a9.h2<q>,-173.0
m4->a9.h3<q>,89.5
m4->a9.h4<q>,-89.5
m4->a9.h5<q>,290.0
m4->a9.h7<q>,115.0
m4->a9.h11<q>,-77.0
m4->a9.h12<q>,121.5
m4->a9.h13<q>,-368.0
m8->a9.h1<q>,-180.0
m8->a9.h5<q>,72.5
m2->m9,-163.0
m4->m9,-2544.0
m5->m9,93.0
m6->m9,87.5
m8->m9,149.0
m4->a10.h1<q>,440.0
m4->a10.h3<q>,79.0
m4->a10.h4<q>,382.0
m4->a10.h5<q>,482.0
m4->a10.h6<q>,94.0
m4->a10.h7<q>,177.0
m4->a10.h8<q>,-286.0
m4->a10.h10<q>,218.0
m4->a10.h11<q>,216.0
m4->a10.h12<q>,-93.0
m4->a10.h13<q>,-147.0
m4->m10,2128.0
m5->m10,78.0
m6->m10,68.0
m8->m10,158.0
m9->m10,118.0
m4->a11.h1<q>,-65.0
m4->a11.h10<q>,66.0
m4->m11,-486.0
m4->m12,288.0
m4->m13,564.0
m4->a14.h3<q>,296.0
m4->a14.h4<q>,-126.5
m4->a14.h6<q>,121.0
m4->a14.h9<q>,149.0
m4->m14,528.0
m4->a15.h4<q>,66.0
m4->a15.h5<q>,-120.5
m4->a15.h10<q>,-145.0
m4->a15.h13<q>,-189.0
m4->m15,-210.0
m4->a16.h0<q>,-81.0
m4->a16.h1<q>,284.0
m4->a16.h3<q>,84.0
m4->a16.h5<q>,-87.0
m4->a16.h6<q>,147.0
m4->m16,1080.0
m4->m17,-528.0
m4->a18.h7<q>,-260.0
m4->a18.h10<q>,121.0
m4->m18,113.5
m6->m18,-64.5
m4->m19,716.0
m4->m20,-564.0
m4->a21.h4<q>,66.5
m4->a21.h13<q>,62.5
m4->m21,-488.0
m4->m22,400.0
m22->a23.h0<q>,-62.0
m22->a23.h13<q>,118.5
m22->m23,211.0
m4->logits,165.0
m22->logits,-3232.0
